timestamp,demand_units,step,capacity_units,processed_units,backlog_units,utilization,cycle_time_min,uph,labor_hours_used,headcount_used,date,dow,hour,is_weekend
2025-01-10 14:00:00,221.31884101645733,ship,227.1296891872622,227.1296891872622,2169.0466725674155,0.9999999955972292,24.999999779861454,150,1.5141979178204286,2,2025-01-10,4,14,False
2025-01-10 15:00:00,323.24906652775434,pack,181.32137787539824,181.32137787539824,12123.911055678278,0.9999999944849306,49.99999944849307,90,2.014681954007959,3,2025-01-10,4,15,False
2025-01-10 15:00:00,337.00703506442915,pick,197.54210778226067,197.54210778226067,10907.892566255246,0.999999994937788,62.49999936722352,110,1.795837327149303,2,2025-01-10,4,15,False
2025-01-10 15:00:00,350.0488819879627,receive,265.5709328333448,265.5709328333448,5976.893541004639,0.9999999962345276,37.49999971758959,140,1.896935220974354,2,2025-01-10,4,15,False
2025-01-10 15:00:00,302.4604630730086,ship,251.4268186737251,251.4268186737251,2220.0803169666992,0.9999999960226996,24.999999801134987,150,1.6761787799836425,2,2025-01-10,4,15,False
2025-01-10 16:00:00,336.1620137372508,pack,145.49568754283897,145.49568754283897,12314.577381872688,0.999999993126944,49.99999931269441,90,1.616618732513558,2,2025-01-10,4,16,False
2025-01-10 16:00:00,336.94330030028374,pick,187.63664518685425,187.63664518685425,11057.199221368675,0.9999999946705508,62.49999933381885,110,1.7057876680096962,2,2025-01-10,4,16,False
2025-01-10 16:00:00,380.1498420956668,receive,212.11738501533432,212.11738501533432,6144.925998084971,0.9999999952856292,37.4999996464222,140,1.515124167858644,2,2025-01-10,4,16,False
2025-01-10 16:00:00,303.9043999069343,ship,220.8951307857479,220.8951307857479,2303.089586087886,0.999999995472965,24.999999773648256,150,1.472634195420758,2,2025-01-10,4,16,False
2025-01-10 17:00:00,278.7069119590509,pack,230.8907698167629,230.8907698167629,12362.393524014977,0.9999999956689476,49.99999956689478,90,2.565452969459,3,2025-01-10,4,17,False
2025-01-10 17:00:00,289.4871397711003,pick,225.7998342421232,225.7998342421232,11120.886526897651,0.9999999955712988,62.49999944641236,110,2.0527257471763405,3,2025-01-10,4,17,False
2025-01-10 17:00:00,341.33645590337085,receive,188.05045279364043,188.05045279364043,6298.212001194702,0.9999999946822782,37.49999960117087,140,1.3432175103601638,2,2025-01-10,4,17,False
2025-01-10 17:00:00,283.72131329156235,ship,168.2402361959874,168.2402361959874,2418.5706631834605,0.9999999940561188,24.99999970280594,150,1.121601567162572,2,2025-01-10,4,17,False
2025-01-10 18:00:00,387.7168625820316,pack,207.30100629883935,207.30100629883935,12542.80938029817,0.9999999951760968,49.99999951760968,90,2.303344488838832,3,2025-01-10,4,18,False
2025-01-10 18:00:00,418.8088089973661,pick,191.87580614750212,191.87580614750212,11347.819529747516,0.9999999947882956,62.49999934853696,110,1.7443254945743332,2,2025-01-10,4,18,False
2025-01-10 18:00:00,453.6640408533338,receive,247.0476357687457,247.0476357687457,6504.82840627929,0.9999999959521976,37.49999969641483,140,1.7646259571722838,2,2025-01-10,4,18,False
2025-01-10 18:00:00,385.55901510852505,ship,215.1580356418484,215.1580356418484,2588.971642650137,0.9999999953522536,24.99999976761268,150,1.43438689471641,2,2025-01-10,4,18,False
2025-01-10 19:00:00,316.5159538298468,pack,200.48977182944583,200.48977182944583,12658.835562298573,0.9999999950122144,49.999999501221446,90,2.227664106686464,3,2025-01-10,4,19,False
2025-01-10 19:00:00,315.7711189616581,pick,177.35642180059185,177.35642180059185,11486.234226908582,0.9999999943616364,62.49999929520455,110,1.6123310926205523,2,2025-01-10,4,19,False
2025-01-10 19:00:00,334.2244862595353,receive,191.3940844707328,191.3940844707328,6647.658808068092,0.9999999947751782,37.49999960813837,140,1.3671005935973726,2,2025-01-10,4,19,False
2025-01-10 19:00:00,302.4965272072831,ship,298.20105237884206,298.20105237884206,2593.267117478578,0.9999999966465578,24.99999983232789,150,1.9880070026055672,2,2025-01-10,4,19,False
2025-01-10 20:00:00,176.00079783056398,pack,218.53406088585896,218.53406088585896,12616.302299243276,0.9999999954240544,49.99999954240543,90,2.4281562050855863,3,2025-01-10,4,20,False
2025-01-10 20:00:00,200.13179512428215,pick,236.6901837730035,236.6901837730035,11449.67583825986,0.9999999957750676,62.49999947188347,110,2.151728923829769,3,2025-01-10,4,20,False
2025-01-10 20:00:00,200.7590657793633,receive,240.01122605314768,240.01122605314768,6608.406647794308,0.9999999958335284,37.49999968751463,140,1.7143658881341557,2,2025-01-10,4,20,False
2025-01-10 20:00:00,163.27377791683315,ship,209.20294413343257,209.20294413343257,2547.3379512619786,0.9999999952199524,24.999999760997625,150,1.3946862849249753,2,2025-01-10,4,20,False
2025-01-10 21:00:00,198.58618561598436,pack,184.4530598411542,184.4530598411542,12630.435425018106,0.9999999945785664,49.99999945785666,90,2.0494784199075085,3,2025-01-10,4,21,False
2025-01-10 21:00:00,206.15427333924976,pick,190.76131912706916,190.76131912706916,11465.06879247204,0.9999999947578472,62.4999993447309,110,1.734193794480685,2,2025-01-10,4,21,False
2025-01-10 21:00:00,212.74555212300788,receive,217.03166291609816,217.03166291609816,6604.120537001218,0.9999999953923774,37.49999965442831,140,1.5502261526133714,2,2025-01-10,4,21,False
2025-01-10 21:00:00,175.39040307041228,ship,170.3216284850048,170.3216284850048,2552.406725847386,0.9999999941287552,24.99999970643776,150,1.1354775156635153,2,2025-01-10,4,21,False
2025-01-10 22:00:00,214.30673079582684,pack,185.35357927111048,185.35357927111048,12659.388576542822,0.999999994604906,49.9999994604906,90,2.059484191240292,3,2025-01-10,4,22,False
2025-01-10 22:00:00,240.1522492723341,pick,263.2520836959625,263.2520836959625,11441.968958048412,0.9999999962013596,62.499999525169954,110,2.393200739116016,3,2025-01-10,4,22,False
2025-01-10 22:00:00,240.26673907038844,receive,307.1715455962805,307.1715455962805,6537.2157304753255,0.99999999674449,37.49999975583676,140,2.194082452872843,3,2025-01-10,4,22,False
2025-01-10 22:00:00,216.1717017191446,ship,267.87010185393643,267.87010185393643,2500.708325712594,0.9999999962668472,24.99999981334237,150,1.7858006671209052,2,2025-01-10,4,22,False
2025-01-10 23:00:00,156.95645960532576,pack,202.99160071662004,202.99160071662004,12613.353435431529,0.999999995073688,49.99999950736879,90,2.255462205123976,3,2025-01-10,4,23,False
2025-01-10 23:00:00,185.8674286053273,pick,176.2779374793327,176.2779374793327,11451.558449174405,0.9999999943271404,62.49999929089256,110,1.602526689789146,2,2025-01-10,4,23,False
2025-01-10 23:00:00,179.84689482523177,receive,199.27893697079716,199.27893697079716,6517.7836883297605,0.9999999949819084,37.49999962364312,140,1.423420968195544,2,2025-01-10,4,23,False
2025-01-10 23:00:00,157.39749457121994,ship,253.4958282701486,253.4958282701486,2404.6099920136653,0.999999996055162,24.999999802758097,150,1.6899721772011762,2,2025-01-10,4,23,False
2025-01-11 00:00:00,109.24685698189246,pack,178.0357542136238,178.0357542136238,12544.564538199797,0.9999999943831508,49.99999943831508,90,1.97817502483832,2,2025-01-11,5,0,True
2025-01-11 00:00:00,111.08934434698295,pick,187.6047171371376,187.6047171371376,11375.04307638425,0.9999999946696436,62.49999933370546,110,1.7054974130149103,2,2025-01-11,5,0,True
2025-01-11 00:00:00,117.21321939762709,receive,260.5155419313335,260.5155419313335,6374.481365796054,0.9999999961614574,37.49999971210931,140,1.860825286217916,2,2025-01-11,5,0,True
2025-01-11 00:00:00,100.43110971369846,ship,179.4939722691188,179.4939722691188,2325.547129458245,0.9999999944287824,24.99999972143912,150,1.1966264738166157,2,2025-01-11,5,0,True
2025-01-11 01:00:00,103.2838576589725,pack,167.1756459895643,167.1756459895643,12480.672749869203,0.9999999940182676,49.99999940182676,90,1.857507157022857,2,2025-01-11,5,1,True
2025-01-11 01:00:00,94.32790420458416,pick,237.49396702717144,237.49396702717144,11231.877013561663,0.9999999957893668,62.49999947367084,110,2.1590360442557763,3,2025-01-11,5,1,True
2025-01-11 01:00:00,105.10744714070566,receive,282.4272748730829,282.4272748730829,6197.161538063677,0.9999999964592656,37.49999973444491,140,2.0173376632553235,3,2025-01-11,5,1,True
2025-01-11 01:00:00,86.00248426851654,ship,222.7103220292006,222.7103220292006,2188.839291697561,0.9999999955098624,24.999999775493123,150,1.4847354702964342,2,2025-01-11,5,1,True
2025-01-11 02:00:00,87.68842357691287,pack,238.8045351672088,238.8045351672088,12329.55663827891,0.9999999958124748,49.9999995812475,90,2.6533836945980567,3,2025-01-11,5,2,True
2025-01-11 02:00:00,84.85016920068348,pick,200.74451165681756,200.74451165681756,11115.982671105528,0.9999999950185438,62.499999377317984,110,1.8249500893806128,2,2025-01-11,5,2,True
2025-01-11 02:00:00,94.69415916399652,receive,269.75439144212464,269.75439144212464,6022.101305785548,0.999999996292924,37.49999972196932,140,1.9268170679664829,2,2025-01-11,5,2,True
2025-01-11 02:00:00,84.67617172622661,ship,254.85698152923612,254.85698152923612,2018.6584818945512,0.9999999960762308,24.99999980381154,150,1.6990465322012642,2,2025-01-11,5,2,True
2025-01-11 03:00:00,90.46856685254004,pack,164.7346748895286,164.7346748895286,12255.29053024192,0.9999999939296328,49.99999939296327,90,1.830385256212704,2,2025-01-11,5,3,True
2025-01-11 03:00:00,110.98629900581508,pick,228.8187108267668,228.8187108267668,10998.150259284575,0.999999995629728,62.499999453716015,110,2.080170079514516,3,2025-01-11,5,3,True
2025-01-11 03:00:00,109.85208647976437,receive,246.98780743960856,246.98780743960856,5884.965584825704,0.9999999959512172,37.49999969634129,140,1.764198611967214,2,2025-01-11,5,3,True
2025-01-11 03:00:00,93.17210839829616,ship,186.2621119301708,186.2621119301708,1925.5684783626768,0.9999999946312216,24.999999731561083,150,1.241747404589489,2,2025-01-11,5,3,True
2025-01-11 04:00:00,93.78867407748012,pack,183.61205801396324,183.61205801396324,12165.467146305436,0.9999999945537348,49.99999945537347,90,2.04013395526477,3,2025-01-11,5,4,True
2025-01-11 04:00:00,96.60371271189165,pick,201.0228286038833,201.0228286038833,10893.731143392586,0.9999999950254408,62.49999937818009,110,1.8274802434218465,2,2025-01-11,5,4,True
2025-01-11 04:00:00,107.09012680352144,receive,189.1915024560293,189.1915024560293,5802.864209173196,0.9999999947143504,37.499999603576285,140,1.351367865033296,2,2025-01-11,5,4,True
2025-01-11 04:00:00,91.3512434680748,ship,205.7423805599242,205.7423805599242,1811.1773412708271,0.9999999951395528,24.999999756977644,150,1.371615861255389,2,2025-01-11,5,4,True
2025-01-11 05:00:00,79.26788665665899,pack,193.2471173642716,193.2471173642716,12051.487915597823,0.9999999948252786,49.99999948252786,90,2.1471901690786828,3,2025-01-11,5,5,True
2025-01-11 05:00:00,85.39227771108983,pick,204.00899990080347,204.00899990080347,10775.114421202872,0.9999999950982555,62.499999387281946,110,1.8546272549652385,2,2025-01-11,5,5,True
2025-01-11 05:00:00,98.69772278983264,receive,171.89434093181796,171.89434093181796,5729.667591031211,0.9999999941824728,37.49999956368547,140,1.2278167121714376,2,2025-01-11,5,5,True
2025-01-11 05:00:00,84.21803309711267,ship,242.22855353337548,242.22855353337548,1653.1668208345643,0.9999999958716675,24.999999793583385,150,1.6148570127901232,2,2025-01-11,5,5,True
2025-01-11 06:00:00,101.90492859949056,pack,190.1213799728181,190.1213799728181,11963.271464224496,0.9999999947402024,49.99999947402024,90,2.112459754003982,3,2025-01-11,5,6,True
2025-01-11 06:00:00,104.79383778116616,pick,233.0919717322037,233.0919717322037,10646.816287251835,0.999999995709848,62.499999463731,110,2.1190179055744163,3,2025-01-11,5,6,True
2025-01-11 06:00:00,105.7329218923952,receive,230.34511910158184,230.34511910158184,5605.055393822024,0.999999995658688,37.499999674401614,140,1.6453222675447112,2,2025-01-11,5,6,True
2025-01-11 06:00:00,90.27779047481847,ship,250.42906945167255,250.42906945167255,1493.0155418577103,0.9999999960068534,24.999999800342675,150,1.6695271185476364,2,2025-01-11,5,6,True
2025-01-11 07:00:00,87.97074094600326,pack,142.79237019733603,142.79237019733603,11908.449834973162,0.9999999929968248,49.99999929968248,90,1.586581873452824,2,2025-01-11,5,7,True
2025-01-11 07:00:00,98.84287845626862,pick,220.56985048582555,220.56985048582555,10525.08931522228,0.9999999954662888,62.4999994332861,110,2.0051804407331373,3,2025-01-11,5,7,True
2025-01-11 07:00:00,100.95420723295152,receive,194.70286970066533,194.70286970066533,5511.30673135431,0.999999994863969,37.49999961479767,140,1.3907347736423612,2,2025-01-11,5,7,True
2025-01-11 07:00:00,89.3792088716627,ship,177.45413396740668,177.45413396740668,1404.9406167619663,0.9999999943647412,24.999999718237056,150,1.1830275518958608,2,2025-01-11,5,7,True
2025-01-11 08:00:00,90.4825906081382,pack,211.54842208428445,211.54842208428445,11787.384003497016,0.99999999527295,49.999999527295,90,2.350537997041627,3,2025-01-11,5,8,True
2025-01-11 08:00:00,102.5208232000554,pick,219.6673107536266,219.6673107536266,10407.942827668709,0.9999999954476614,62.49999943095767,110,1.9969755341513733,2,2025-01-11,5,8,True
2025-01-11 08:00:00,106.19193212513812,receive,244.1068263614769,244.1068263614769,5373.391837117971,0.9999999959034328,37.49999969275748,140,1.7436201758418337,2,2025-01-11,5,8,True
2025-01-11 08:00:00,88.86986072533423,ship,192.4360895398742,192.4360895398742,1301.3743879474264,0.9999999948034696,24.99999974017349,150,1.2829072550464462,2,2025-01-11,5,8,True
2025-01-11 09:00:00,107.53081538030648,pack,139.78352821725386,139.78352821725386,11755.131290660069,0.9999999928460812,49.99999928460814,90,1.5531502962678174,2,2025-01-11,5,9,True
2025-01-11 09:00:00,104.55032637018157,pick,195.1394729844256,195.1394729844256,10317.353681054465,0.9999999948754602,62.499999359432536,110,1.773995192822095,2,2025-01-11,5,9,True
2025-01-11 09:00:00,111.952372082471,receive,276.4858162053293,276.4858162053293,5208.858392995112,0.999999996383178,37.499999728738345,140,1.9748986730745044,2,2025-01-11,5,9,True
2025-01-11 09:00:00,84.05407345674544,ship,233.87397082367065,233.87397082367065,1151.5544905805014,0.9999999957241928,24.99999978620965,150,1.5591597950967389,2,2025-01-11,5,9,True
2025-01-11 10:00:00,219.4737531741953,pack,165.9721038890983,165.9721038890983,11808.632939945166,0.9999999939748913,49.99999939748912,90,1.8441344671662647,2,2025-01-11,5,10,True
2025-01-11 10:00:00,202.95168560083263,pick,231.78574758636748,231.78574758636748,10288.51961906893,0.9999999956856708,62.499999460708864,110,2.107143140720221,3,2025-01-11,5,10,True
2025-01-11 10:00:00,225.9273279148344,receive,203.4620392213189,203.4620392213189,5231.323681688627,0.9999999950850784,37.49999963138088,140,1.4533002697715616,2,2025-01-11,5,10,True
2025-01-11 10:00:00,188.5597840443521,ship,194.37455337456265,194.37455337456265,1145.7397212502908,0.9999999948552936,24.99999974276469,150,1.2958303471915484,2,2025-01-11,5,10,True
2025-01-11 11:00:00,149.6135923467565,pack,221.83246725657088,221.83246725657088,11736.414065035353,0.9999999954920936,49.99999954920937,90,2.4648051643529523,3,2025-01-11,5,11,True
2025-01-11 11:00:00,173.21291459783984,pick,185.74670732392931,185.74670732392931,10275.98582634284,0.9999999946163244,62.49999932704057,110,1.688606414866572,2,2025-01-11,5,11,True
2025-01-11 11:00:00,170.86259777287646,receive,250.5403048664033,250.5403048664033,5151.645974595101,0.9999999960086262,37.499999700646974,140,1.7895735934059267,2,2025-01-11,5,11,True
2025-01-11 11:00:00,144.75699678627896,ship,296.22969899686854,296.22969899686854,994.2670190397012,0.9999999966242412,24.999999831212065,150,1.9748646468133595,2,2025-01-11,5,11,True
2025-01-11 12:00:00,210.89138816221364,pack,206.65753563201815,206.65753563201815,11740.647917565548,0.9999999951610764,49.999999516107664,90,2.296194814842482,3,2025-01-11,5,12,True
2025-01-11 12:00:00,217.1213971994892,pick,214.787948408286,214.787948408286,10278.319275134045,0.9999999953442452,62.49999941803067,110,1.9526176950515304,2,2025-01-11,5,12,True
2025-01-11 12:00:00,236.59415080579723,receive,237.98491101715516,237.98491101715516,5150.255214383743,0.999999995798053,37.499999684853975,140,1.699892209409021,2,2025-01-11,5,12,True
2025-01-11 12:00:00,202.13809905405896,ship,184.1142817019269,184.1142817019269,1012.2908363918332,0.9999999945685908,24.999999728429543,150,1.2274285364966555,2,2025-01-11,5,12,True
2025-01-11 13:00:00,137.31470369043598,pack,205.58899626991757,205.58899626991757,11672.373624986065,0.9999999951359264,49.999999513592655,90,2.2843221553955044,3,2025-01-11,5,13,True
2025-01-11 13:00:00,139.77569731270745,pick,272.5584271536542,272.5584271536542,10145.536545293096,0.999999996331062,62.49999954138274,110,2.4778038606895483,3,2025-01-11,5,13,True
2025-01-11 13:00:00,156.93428790931122,receive,223.4340706583264,223.4340706583264,5083.755431634728,0.9999999955244068,37.49999966433053,140,1.595957636159777,2,2025-01-11,5,13,True
2025-01-11 13:00:00,128.580710135777,ship,265.0427450834267,265.0427450834267,875.8288014441835,0.9999999962270236,24.999999811351188,150,1.766951622109834,2,2025-01-11,5,13,True
2025-01-11 14:00:00,180.62062531550572,pack,181.31991193321883,181.31991193321883,11671.674338368352,0.999999994484886,49.9999994484886,90,2.0146656657617017,3,2025-01-11,5,14,True
2025-01-11 14:00:00,180.58584669234395,pick,202.4925633746124,202.4925633746124,10123.629828610829,0.999999995061547,62.49999938269338,110,1.8408414684888263,2,2025-01-11,5,14,True
2025-01-11 14:00:00,192.0401906468061,receive,217.0550336787496,217.0550336787496,5058.740588602785,0.9999999953928737,37.49999965446552,140,1.5503930866311175,2,2025-01-11,5,14,True
2025-01-11 14:00:00,152.1473858949892,ship,225.04638111618303,225.04638111618303,802.9298062229896,0.9999999955564716,24.999999777823582,150,1.500309197439159,2,2025-01-11,5,14,True
2025-01-11 15:00:00,179.62803679087773,pack,163.01517882127806,163.01517882127806,11688.287196337951,0.999999993865602,49.99999938656021,90,1.8112797445555369,2,2025-01-11,5,15,True
2025-01-11 15:00:00,196.2511746830469,pick,236.3397977766549,236.3397977766549,10083.541205517222,0.999999995768804,62.49999947110052,110,2.1485435966191937,3,2025-01-11,5,15,True
2025-01-11 15:00:00,206.47218552644924,receive,265.39563106596256,265.39563106596256,4999.817143063271,0.9999999962320404,37.49999971740304,140,1.8956830655019965,2,2025-01-11,5,15,True
2025-01-11 15:00:00,180.00472287664368,ship,208.7695584780619,208.7695584780619,774.1649706215713,0.9999999952100296,24.99999976050149,150,1.3917970472417658,2,2025-01-11,5,15,True
2025-01-11 16:00:00,178.70516413584048,pack,196.4707974582208,196.4707974582208,11670.52156301557,0.9999999949101852,49.99999949101852,90,2.1830088363912443,3,2025-01-11,5,16,True
2025-01-11 16:00:00,195.9198553062253,pick,204.59939240634125,204.59939240634125,10074.861668417108,0.9999999951124,62.49999938905001,110,1.8599944595122435,2,2025-01-11,5,16,True
2025-01-11 16:00:00,200.47934142083312,receive,277.725172043713,277.725172043713,4922.571312440392,0.999999996399318,37.49999972994887,140,1.9837512147140128,2,2025-01-11,5,16,True
2025-01-11 16:00:00,176.70568484428563,ship,149.2531820652045,149.2531820652045,801.6174734006524,0.9999999932999754,24.99999966499877,150,0.9950212071345552,1,2025-01-11,5,16,True
2025-01-11 17:00:00,166.0068094165145,pack,189.1985199087217,189.1985199087217,11647.329852523364,0.9999999947145464,49.99999947145465,90,2.102205753405733,3,2025-01-11,5,17,True
2025-01-11 17:00:00,189.0028223334205,pick,199.38586595466856,199.38586595466856,10064.47862479586,0.9999999949845992,62.499999373074935,110,1.8125987649279072,2,2025-01-11,5,17,True
2025-01-11 17:00:00,182.8573593634984,receive,207.16685324236624,207.16685324236624,4898.261818561524,0.999999995172973,37.49999963797298,140,1.479763226875736,2,2025-01-11,5,17,True
2025-01-11 17:00:00,142.33416469571935,ship,239.94039531894944,239.94039531894944,704.0112427774224,0.9999999958322984,24.99999979161491,150,1.5996026247956454,2,2025-01-11,5,17,True
2025-01-11 18:00:00,165.85595074088252,pack,223.5090322759276,223.5090322759276,11589.67677098832,0.999999995525908,49.99999955259079,90,2.483433664361044,3,2025-01-11,5,18,True
2025-01-11 18:00:00,181.87455254443023,pick,217.3684494666392,217.3684494666392,10028.98472787365,0.9999999953995165,62.49999942493956,110,1.9760767953687493,2,2025-01-11,5,18,True
2025-01-11 18:00:00,190.94161611803312,receive,262.1013669147912,262.1013669147912,4827.102067764766,0.9999999961846824,37.49999971385117,140,1.8721526074474184,2,2025-01-11,5,18,True
2025-01-11 18:00:00,159.73719543794715,ship,219.96988043732344,219.96988043732344,643.7785577780461,0.9999999954539232,24.999999772696164,150,1.4664658598057172,2,2025-01-11,5,18,True
2025-01-11 19:00:00,158.5631586122893,pack,166.13747260921286,166.13747260921286,11582.102456991395,0.9999999939808883,49.99999939808884,90,1.845971897369344,2,2025-01-11,5,19,True
2025-01-11 19:00:00,169.4719844195941,pick,245.18680434265625,245.18680434265625,9953.269907950587,0.9999999959214771,62.499999490184656,110,2.22897092830623,3,2025-01-11,5,19,True
2025-01-11 19:00:00,185.3864817741528,receive,240.51241057170083,240.51241057170083,4771.976138967218,0.9999999958422104,37.499999688165786,140,1.717945777526822,2,2025-01-11,5,19,True
2025-01-11 19:00:00,151.29058673077773,ship,194.20742576982488,194.20742576982488,600.8617187389989,0.9999999948508664,24.999999742543324,150,1.2947161631673916,2,2025-01-11,5,19,True
2025-01-11 20:00:00,84.60740005412856,pack,204.2665929982775,204.2665929982775,11462.443264047246,0.9999999951044368,49.99999951044369,90,2.269628785873875,3,2025-01-11,5,20,True
2025-01-11 20:00:00,92.5366747177283,pick,255.4525399819212,255.4525399819212,9790.354042686396,0.9999999960853786,62.49999951067233,110,2.322295796905685,3,2025-01-11,5,20,True
2025-01-11 20:00:00,98.81167005208576,receive,304.3824369874557,304.3824369874557,4566.405372031848,0.9999999967146592,37.499999753599454,140,2.1741602486663965,3,2025-01-11,5,20,True
2025-01-11 20:00:00,85.17730978781363,ship,241.1805618590735,241.1805618590735,444.8584666677391,0.9999999958537288,24.999999792686445,150,1.6078704016746872,2,2025-01-11,5,20,True
2025-01-11 21:00:00,96.00857857723096,pack,177.3528817434152,177.3528817434152,11381.098960881063,0.999999994361524,49.99999943615239,90,1.9705875530314183,2,2025-01-11,5,21,True
2025-01-11 21:00:00,110.51156359994506,pick,168.8105642038674,168.8105642038674,9732.055042082471,0.9999999940762002,62.49999925952503,110,1.5346414788111449,2,2025-01-11,5,21,True
2025-01-11 21:00:00,113.92082201872076,receive,235.9893837381414,235.9893837381414,4444.336810312428,0.9999999957625212,37.4999996821891,140,1.685638443232164,2,2025-01-11,5,21,True
2025-01-11 21:00:00,94.94245730014876,ship,213.43940846034596,213.43940846034596,326.361515507542,0.9999999953148296,24.999999765741485,150,1.4229293802494436,2,2025-01-11,5,21,True
2025-01-11 22:00:00,94.80386320740928,pack,175.19990272587015,175.19990272587015,11300.702921362605,0.9999999942922344,49.99999942922344,90,1.9466655642133843,2,2025-01-11,5,22,True
2025-01-11 22:00:00,100.08472660227594,pick,199.0227738984601,199.0227738984601,9633.116994786287,0.9999999949754494,62.49999937193118,110,1.8092979280832924,2,2025-01-11,5,22,True
2025-01-11 22:00:00,108.748662602633,receive,281.9709429831309,281.9709429831309,4271.11452993193,0.9999999964535352,37.49999973401516,140,2.014078149778949,3,2025-01-11,5,22,True
2025-01-11 22:00:00,85.38872328566711,ship,211.2376728405505,211.2376728405505,200.5125659526586,0.999999995265996,24.999999763299805,150,1.4082511428819957,2,2025-01-11,5,22,True
2025-01-11 23:00:00,79.3544988147955,pack,179.56805608455522,179.56805608455522,11200.489364092842,0.9999999944310808,49.99999944310808,90,1.9952006009928287,2,2025-01-11,5,23,True
2025-01-11 23:00:00,93.58800061157916,pick,168.5724355178966,168.5724355178966,9558.132559879969,0.999999994067832,62.49999925847902,110,1.5324766725947263,2,2025-01-11,5,23,True
2025-01-11 23:00:00,97.72444924976313,receive,252.2194092006033,252.2194092006033,4116.61956998109,0.999999996035198,37.49999970263986,140,1.8015671957074009,2,2025-01-11,5,23,True
2025-01-11 23:00:00,87.80881752023069,ship,223.7700642798636,223.7700642798636,64.5513191930257,0.9999999955311272,24.999999776556358,150,1.491800418587088,2,2025-01-11,5,23,True
2025-01-12 00:00:00,100.33138791128896,pack,204.851903655531,204.851903655531,11095.9688483486,0.9999999951184247,49.99999951184249,90,2.2761322375488757,3,2025-01-12,6,0,True
2025-01-12 00:00:00,108.36324141615114,pick,194.15583249822467,194.15583249822467,9472.339968797894,0.999999994849498,62.49999935618726,110,1.765053006665197,2,2025-01-12,6,0,True
2025-01-12 00:00:00,114.44579869204912,receive,281.2271089269291,281.2271089269291,3949.8382597462096,0.999999996444155,37.49999973331163,140,2.0087650494154574,3,2025-01-12,6,0,True
2025-01-12 00:00:00,99.31583930570496,ship,247.4117078418342,163.86715849873065,0.0,0.6623258020641535,10.0,150,1.0924477160418862,2,2025-01-12,6,0,True
2025-01-12 01:00:00,98.9099619718565,pack,187.56817832701972,187.56817832701972,11007.310631993436,0.9999999946686052,49.99999946686054,90,2.0840908471436546,3,2025-01-12,6,1,True
2025-01-12 01:00:00,103.07798414473812,pick,259.49842677017205,259.49842677017205,9315.91952617246,0.999999996146412,62.49999951830152,110,2.359076585555413,3,2025-01-12,6,1,True
2025-01-12 01:00:00,108.2266449692044,receive,207.3914899481189,207.3914899481189,3850.673414767295,0.9999999951782014,37.499999638365104,140,1.481367774762508,2,2025-01-12,6,1,True
2025-01-12 01:00:00,89.94433837675955,ship,221.35267789774923,89.94433837675955,0.0,0.4063395068207332,10.0,150,0.5996289185142042,1,2025-01-12,6,1,True
2025-01-12 02:00:00,111.50551271146864,pack,172.98723519629942,172.98723519629942,10945.828909508606,0.9999999942192268,49.99999942192268,90,1.922080369713545,2,2025-01-12,6,2,True
2025-01-12 02:00:00,97.91647364579848,pick,193.50038220734152,193.50038220734152,9220.335617610916,0.9999999948320516,62.499999354006455,110,1.7590943677113378,2,2025-01-12,6,2,True
2025-01-12 02:00:00,113.53505224780908,receive,284.1201512183682,284.1201512183682,3680.088315796736,0.9999999964803624,37.49999973602718,140,2.029429637063847,3,2025-01-12,6,2,True
2025-01-12 02:00:00,91.48153439318882,ship,184.11550238253503,91.48153439318882,0.0,0.4968703488435653,10.0,150,0.6098768918887463,1,2025-01-12,6,2,True
2025-01-12 03:00:00,104.05114211818614,pack,178.3246529633626,178.3246529633626,10871.555398663428,0.9999999943922504,49.99999943922504,90,1.9813850109108624,2,2025-01-12,6,3,True
2025-01-12 03:00:00,108.59746123539476,pick,224.2530240457861,224.2530240457861,9104.680054800529,0.9999999955407514,62.499999442593925,110,2.0386638364283844,3,2025-01-12,6,3,True
2025-01-12 03:00:00,111.61110284019792,receive,236.10980731423467,236.10980731423467,3555.589611322699,0.9999999957646826,37.4999996823512,140,1.6864986116266862,2,2025-01-12,6,3,True
2025-01-12 03:00:00,89.19219482471581,ship,182.61219371123605,89.19219482471581,0.0,0.4884240889046599,10.0,150,0.5946146282006746,1,2025-01-12,6,3,True
2025-01-12 04:00:00,87.85454251272839,pack,195.0317827789237,195.0317827789237,10764.378158397232,0.9999999948726306,49.99999948726306,90,2.1670197845767105,3,2025-01-12,6,4,True
2025-01-12 04:00:00,92.9322128552934,pick,242.5944065036892,242.5944065036892,8955.017861152131,0.9999999958778936,62.49999948473669,110,2.205403675438959,3,2025-01-12,6,4,True
2025-01-12 04:00:00,96.29555238531825,receive,315.61370657006887,315.61370657006887,3336.2714571379483,0.9999999968315698,37.499999762367736,140,2.254383602254894,3,2025-01-12,6,4,True
2025-01-12 04:00:00,80.7714637427337,ship,271.67841524224855,80.7714637427337,0.0,0.2973054129950165,10.0,150,0.5384764213617153,1,2025-01-12,6,4,True
2025-01-12 05:00:00,90.1927436860233,pack,194.34358391008053,194.34358391008053,10660.227318173176,0.999999994854474,49.9999994854474,90,2.159373130563416,3,2025-01-12,6,5,True
